id;name;age;height;weight;nationality;club;rating;value_M;wage_K;preferred_foot;real_face;position;jersey_number;pace;shooting;passing;dribbling;defending;physic;heading;free_kick;ball_control;acceleration;speed;real_face_Yes;preferred_foot_Right
217940;D. Djené;27;178;72;Togo;Getafe CF;83;27;35;Right;No;CB;2;72;37;61;61;83;79;79;48;71;74;71;0;1
188152;Oscar;27;181;71;Brazil;Shanghai SIPG FC;83;29.5;29;Right;Yes;CM;8;74;76;83;81;55;50;54;76;84;75;73;1;1
188943;K. Trapp;28;189;86;Germany;Eintracht Frankfurt;83;21.5;42;Right;Yes;GK;1;;;;;;;11;12;24;45;52;1;1
198141;Bartra;28;184;73;Spain;Real Betis;83;25.5;36;Right;Yes;CB;5;73;61;73;72;82;74;80;51;78;75;72;1;1
198950;Pablo Sarabia;27;174;70;Spain;Paris Saint-Germain;83;29.5;105;Left;Yes;CM;19;75;76;82;84;57;57;61;74;85;74;75;1;0
199987;J. Cillessen;30;185;83;Netherlands;Valencia CF;83;20;39;Right;No;GK;13;;;;;;;12;10;32;54;50;0;1
200949;Lucas Moura;26;174;70;Brazil;Tottenham Hotspur;83;31;130;Right;Yes;ST;27;92;79;76;87;42;66;50;74;83;95;89;1;1
204970;F. Thauvin;26;179;70;France;Olympique de Marseille;83;30.5;60;Left;Yes;RM;26;83;80;81;83;41;69;72;72;84;87;80;1;0
205498;Jorginho;27;180;67;Italy;Chelsea;83;29;140;Right;Yes;CM;5;55;63;84;81;70;73;56;76;85;61;50;1;1
1179;G. Buffon;41;192;92;Italy;Juventus;83;2.6;58;Right;Yes;GK;77;;;;;;;13;13;28;37;30;1;1
5479;Casillas;38;185;84;Spain;FC Porto;83;2.6;11;Left;Yes;GK;1;;;;;;;25;13;23;56;55;1;0
104389;R. Jarstein;34;190;86;Norway;Hertha BSC;83;11.5;33;Right;Yes;GK;22;;;;;;;16;14;23;40;46;1;1
139720;V. Kompany;33;190;85;Belgium;RSC Anderlecht;83;12;31;Right;Yes;CB;4;50;53;65;64;84;79;83;52;70;48;51;1;1
157481;Raúl Albiol;33;190;82;Spain;Villarreal CF;83;12;45;Right;Yes;CB;3;48;41;61;63;86;72;77;45;71;50;46;1;1
159261;F. Quagliarella;36;180;79;Italy;Sampdoria;83;9.5;46;Right;Yes;ST;27;69;89;75;80;30;65;69;78;84;70;68;1;1
163587;K. Schmeichel;32;189;89;Denmark;Leicester City;83;15.5;82;Right;Yes;GK;1;;;;;;;16;15;40;56;60;1;1
167397;Falcao;33;177;72;Colombia;AS Monaco;83;16.5;64;Right;Yes;ST;9;65;82;69;77;43;72;89;72;81;66;64;1;1
168609;Miranda;34;186;78;Brazil;Jiangsu Suning FC;83;9.5;32;Right;Yes;CB;13;64;49;60;68;84;74;80;39;71;62;66;1;1
169416;C. Vela;30;177;77;Mexico;Los Angeles FC;83;24.5;17;Left;Yes;RM;10;80;82;78;84;31;67;67;71;85;80;80;1;0
170481;E. Garay;32;189;90;Argentina;Valencia CF;83;16.5;48;Right;Yes;CB;24;43;60;67;62;82;81;80;74;70;40;45;1;1
178005;Rui Patrício;31;190;84;Portugal;Wolverhampton Wanderers;83;16.5;82;Left;Yes;GK;11;;;;;;;11;16;23;53;57;1;0
178518;R. Nainggolan;31;176;77;Belgium;Cagliari;83;22.5;51;Right;Yes;CM;4;72;79;78;83;83;82;59;68;84;72;72;1;1
178562;E. Banega;31;174;71;Argentina;Sevilla FC;83;19.5;26;Right;Yes;CM;10;61;73;84;82;77;70;55;81;85;64;59;1;1
179844;Diego Costa;30;188;86;Spain;Atlético Madrid;83;25;80;Right;Yes;ST;19;73;82;64;75;49;85;84;59;82;71;75;1;1
179846;S. Khedira;32;189;90;Germany;Juventus;83;19.5;135;Right;Yes;CM;6;51;74;78;77;80;80;76;60;83;48;53;1;1
179944;David Luiz;32;189;86;Brazil;Arsenal;83;16.5;105;Right;Yes;CB;23;61;65;74;70;82;77;81;76;79;58;63;1;1
183574;M. Kruse;31;180;76;Germany;Fenerbahçe SK;83;23.5;105;Left;Yes;ST;10;66;83;83;83;45;70;63;69;86;67;65;1;0
183711;J. Henderson;29;182;80;England;Liverpool;83;22;115;Right;Yes;CM;14;64;70;83;77;78;80;65;74;81;65;64;1;1
184484;G. Sigurðsson;29;186;77;Iceland;Everton;83;25.5;120;Right;Yes;CM;10;56;81;84;80;57;69;60;86;85;57;56;1;1
186561;A. Ramsey;28;183;76;Wales;Juventus;83;25.5;140;Right;Yes;CM;8;68;77;79;80;68;74;58;66;83;66;69;1;1
190584;Illarramendi;29;179;75;Spain;Real Sociedad;83;22;42;Right;Yes;CM;4;54;71;80;79;80;71;51;68;83;62;47;1;1
190815;D. Blind;29;180;72;Netherlands;Ajax;83;22;31;Left;Yes;CM;17;54;65;80;77;82;74;75;62;82;61;48;1;0
190941;L. Hrádecký;29;192;85;Finland;Bayer 04 Leverkusen;83;18.5;67;Right;Yes;GK;1;;;;;;;11;15;20;38;44;1;1
192366;N. Otamendi;31;183;81;Argentina;Manchester City;83;19;145;Right;Yes;CB;30;56;57;63;59;83;78;84;39;70;55;57;1;1
193082;J. Cuadrado;31;179;72;Colombia;Juventus;83;22.5;135;Right;Yes;RM;16;91;72;77;88;66;67;58;69;85;90;92;1;1
193474;I. Gueye;29;174;66;Senegal;Paris Saint-Germain;83;22;100;Right;Yes;CM;27;73;59;70;78;85;78;69;61;79;74;72;1;1
195365;K. Kampl;28;178;67;Slovenia;RB Leipzig;83;25.5;77;Right;Yes;CM;44;76;67;80;86;63;62;34;75;84;83;70;1;1
198329;Rodrigo;28;182;77;Spain;Valencia CF;83;27;60;Left;Yes;ST;19;90;80;74;82;44;70;80;67;82;88;91;1;0
199042;C. Aránguiz;30;171;70;Chile;Bayer 04 Leverkusen;83;24;86;Right;Yes;CM;20;63;72;82;81;74;73;53;76;83;72;55;1;1
199451;W. Ben Yedder;28;170;68;France;AS Monaco;83;27;67;Right;Yes;ST;22;84;82;77;85;39;61;74;76;84;88;81;1;1
199845;F. Acerbi;31;192;88;Italy;Lazio;83;19;64;Left;No;CB;33;56;50;61;63;86;82;82;56;72;61;52;0;0
200888;Danilo Pereira;27;188;83;Portugal;FC Porto;83;24;21;Right;No;CM;22;65;63;72;74;82;85;77;53;78;62;68;0;1
216354;A. Kramarić;28;177;73;Croatia;TSG 1899 Hoffenheim;83;27;61;Right;Yes;ST;27;73;85;73;85;30;71;69;74;85;76;70;1;1
230294;Louri Beretta;27;188;83;Brazil;Atlético Mineiro;83;27.5;60;Right;No;ST;9;81;84;62;72;33;75;83;67;74;79;83;0;1
230375;Josué Chiamulera;27;185;80;Brazil;Grêmio;83;23.5;43;Right;No;CB;3;80;43;56;64;85;77;83;49;70;83;78;0;1
230481;Ronaldo Cabrais;27;177;75;Brazil;Grêmio;83;27;51;Right;No;RM;10;87;77;83;84;35;72;64;78;83;88;87;0;1
230142;Oyarzabal;22;181;78;Spain;Real Sociedad;82;31;39;Left;Yes;LM;10;75;82;79;83;39;61;44;71;84;74;76;1;0
229906;L. Bailey;21;178;79;Jamaica;Bayer 04 Leverkusen;82;30.5;65;Left;Yes;LM;9;91;77;75;84;33;64;57;79;82;93;90;1;0
230666;Gabriel Jesus;22;175;73;Brazil;Manchester City;82;31;140;Right;Yes;ST;9;85;80;72;86;39;71;75;54;85;87;83;1;1
207410;M. Kovačić;25;176;78;Croatia;Chelsea;82;29;125;Right;Yes;CM;17;76;68;81;86;67;70;42;68;89;79;73;1;1
208596;A. Belotti;25;181;72;Italy;Torino;82;30;63;Right;Yes;ST;9;77;81;57;77;41;82;84;56;75;77;77;1;1
212151;T. Strakosha;24;193;78;Albania;Lazio;82;22;39;Right;No;GK;1;;;;;;;11;12;15;41;46;0;1
220971;N. Keïta;24;172;64;Guinea;Liverpool;82;29;95;Right;Yes;CM;8;71;73;76;88;65;66;42;70;88;77;66;1;1
223959;L. Torreira;23;168;64;Uruguay;Arsenal;82;27;80;Right;Yes;CM;11;75;67;77;80;81;75;59;78;81;79;72;1;1
224293;Rúben Neves;22;180;80;Portugal;Wolverhampton Wanderers;82;29;89;Right;Yes;CM;8;62;74;83;76;70;73;53;83;82;64;60;1;1
225850;P. Kimpembe;23;189;80;France;Paris Saint-Germain;82;26.5;75;Left;Yes;CB;3;75;39;67;67;81;83;79;32;78;73;77;1;0
225953;S. Bergwijn;21;178;78;Netherlands;PSV;82;30;22;Right;No;RM;10;89;75;76;85;40;73;60;66;85;88;89;0;1
226753;A. Onana;23;187;93;Cameroon;Ajax;82;22;18;Right;No;GK;24;;;;;;;20;17;38;64;62;0;1
227928;Nélson Semedo;25;177;67;Portugal;FC Barcelona;82;26;150;Right;No;RB;2;92;57;69;81;77;75;58;30;80;91;92;0;1
193105;A. Areola;26;195;94;France;Paris Saint-Germain;82;21;71;Right;Yes;GK;16;;;;;;;14;16;22;56;54;1;1
198009;M. Perin;26;188;77;Italy;Juventus;82;21;90;Right;Yes;GK;22;;;;;;;12;13;23;57;56;1;1
211320;D. Rugani;24;190;84;Italy;Juventus;82;26;95;Right;Yes;CB;24;64;39;55;64;85;74;84;25;65;61;66;1;1
214997;A. Correa;24;171;68;Argentina;Atlético Madrid;82;29;59;Right;Yes;RM;10;83;80;75;86;54;65;67;65;87;87;80;1;1
216201;Iñaki Williams;25;186;79;Spain;Athletic Club de Bilbao;82;29;36;Right;Yes;ST;9;94;80;72;80;41;82;71;53;77;93;95;1;1
221992;H. Lozano;23;175;70;Mexico;PSV;82;29;26;Right;Yes;RM;11;93;76;73;83;41;66;58;65;81;94;93;1;1
227055;Gelson Martins;24;173;74;Portugal;AS Monaco;82;29;47;Right;No;RM;11;95;71;74;86;47;61;51;60;81;95;95;0;1
200726;B. Lecomte;28;186;78;France;AS Monaco;82;20;42;Left;No;GK;40;;;;;;;10;19;23;44;40;0;0
209989;T. Partey;26;185;77;Ghana;Atlético Madrid;82;27;68;Right;Yes;CM;5;73;72;77;77;79;84;68;58;81;70;75;1;1
211748;K. Demirbay;25;182;72;Germany;Bayer 04 Leverkusen;82;27.5;75;Left;Yes;CM;10;67;74;82;84;64;70;46;81;85;67;67;1;0
197061;J. Matip;27;194;90;Cameroon;Liverpool;82;23;99;Right;Yes;CB;32;61;46;68;67;83;76;82;22;70;54;67;1;1
202651;Suso;25;176;70;Spain;Milan;82;27;56;Left;No;RM;8;78;76;83;87;33;53;50;80;89;82;74;0;0
204639;S. Savić;28;187;79;Montenegro;Atlético Madrid;82;22.5;65;Right;Yes;CB;15;55;35;54;56;84;72;85;28;68;52;58;1;1
205452;A. Rüdiger;26;190;85;Germany;Chelsea;82;24;115;Right;Yes;CB;2;72;43;67;63;82;78;81;56;69;66;76;1;1
209960;Pacheco;27;186;81;Spain;Deportivo Alavés;82;18.5;27;Left;Yes;GK;1;;;;;;;10;20;15;48;42;1;0
210243;Ricardo Pereira;25;175;70;Portugal;Leicester City;82;23.5;89;Right;Yes;RB;21;86;64;77;81;79;73;64;45;81;85;86;1;1
211256;N. Tagliafico;26;172;65;Argentina;Ajax;82;23.5;27;Left;No;LB;31;81;57;72;76;80;81;74;40;78;80;82;0;0
223952;David Soria;26;192;85;Spain;Getafe CF;82;19.5;26;Right;Yes;GK;13;;;;;;;24;11;19;49;34;1;1
178750;Sergio Asenjo;30;189;87;Spain;Villarreal CF;82;17;33;Right;No;GK;1;;;;;;;13;22;14;59;54;0;1
189575;Muniain;26;170;66;Spain;Athletic Club de Bilbao;82;26;35;Right;Yes;CM;10;80;72;77;87;51;58;43;69;86;83;77;1;1
192318;M. Götze;27;176;75;Germany;Borussia Dortmund;82;26;98;Right;Yes;ST;10;71;78;85;86;56;70;50;72;90;75;67;1;1
193283;T. Delaney;27;182;79;Denmark;Borussia Dortmund;82;23;82;Left;Yes;CM;6;77;73;74;75;83;82;83;68;77;78;76;1;0
193698;O. Baumann;29;187;82;Germany;TSG 1899 Hoffenheim;82;18;39;Right;Yes;GK;1;;;;;;;16;11;17;47;51;1;1
195093;Willian José;27;189;93;Brazil;Real Sociedad;82;26;44;Right;Yes;ST;9;69;82;68;75;40;81;84;60;80;66;71;1;1
199564;Sergi Roberto;27;178;68;Spain;FC Barcelona;82;22;155;Right;Yes;RB;20;78;63;81;78;77;73;72;60;82;77;79;1;1
200536;N. Schulz;26;181;83;Germany;Borussia Dortmund;82;22.5;82;Left;Yes;LM;14;90;52;76;80;74;76;54;42;78;89;90;1;0
200610;K. Volland;26;179;83;Germany;Bayer 04 Leverkusen;82;26.5;85;Left;Yes;ST;31;76;84;79;79;41;83;69;80;79;75;76;1;0
200724;Nacho Fernández;29;180;76;Spain;Real Madrid;82;21;165;Right;Yes;CB;6;74;37;66;64;81;79;80;37;78;68;78;1;1
201305;Gabriel Paulista;28;187;79;Brazil;Valencia CF;82;21.5;46;Right;Yes;CB;5;71;49;69;65;83;81;81;46;69;72;70;1;1
202562;J. Roussillon;26;175;80;France;VfL Wolfsburg;82;22.5;56;Left;No;LB;15;89;65;76;80;78;78;72;56;81;87;90;0;0
203263;H. Maguire;26;194;100;England;Manchester United;82;23;125;Right;Yes;CB;5;50;53;64;69;81;84;87;46;75;47;53;1;1
203486;T. Hazard;26;175;71;Belgium;Borussia Dortmund;82;26;90;Right;Yes;RM;23;82;77;80;86;47;64;33;79;84;86;78;1;1
208448;E. Forsberg;27;179;74;Sweden;RB Leipzig;82;25.5;67;Right;Yes;CM;10;70;71;81;83;33;62;45;77;87;73;68;1;1
208574;F. Kostić;26;184;82;Serbia;Eintracht Frankfurt;82;26;49;Left;Yes;LM;10;87;76;77;81;67;78;51;80;81;88;87;1;0
216409;M. Politano;25;171;67;Italy;Inter;82;26.5;77;Left;No;RM;16;84;77;78;84;42;57;40;77;84;85;84;0;0
216547;Rafa;26;172;66;Portugal;SL Benfica;82;26;21;Right;No;LM;27;93;71;74;86;50;52;46;56;83;92;94;0;1
24630;Pepe Reina;36;188;92;Spain;Milan;82;3.7;26;Right;Yes;GK;25;;;;;;;13;11;23;50;63;1;1
53302;D. De Rossi;35;184;83;Italy;Boca Juniors;82;7;23;Right;Yes;CM;16;59;64;73;69;85;77;81;71;77;60;58;1;1
106231;Aduriz;38;182;78;Spain;Athletic Club de Bilbao;82;8;29;Right;Yes;ST;20;61;82;64;75;49;74;92;54;82;60;61;1;1
146536;Jesús Navas;33;170;60;Spain;Sevilla FC;82;13.5;26;Right;Yes;RM;16;87;69;77;83;69;53;58;46;82;89;86;1;1
146562;Santi Cazorla;34;168;65;Spain;Villarreal CF;82;11;45;Right;Yes;CM;8;56;73;85;83;65;58;60;78;87;58;55;1;1
156519;H. Herrera;29;185;80;Mexico;Atlético Madrid;82;21.5;70;Right;No;CM;16;72;75;75;76;78;81;61;63;78;71;73;0;1
158963;L. Biglia;33;178;63;Argentina;Milan;82;11;49;Right;No;CM;21;55;63;81;81;77;68;54;76;84;55;55;0;1
164835;L. Fabiański;34;190;83;Poland;West Ham United;82;9.5;75;Right;Yes;GK;1;;;;;;;11;12;22;50;47;1;1
168354;E. Viviano;33;195;90;Italy;Sporting CP;82;12;15;Left;No;GK;58;;;;;;;13;16;22;30;33;0;0
178088;Juan Mata;31;170;63;Spain;Manchester United;82;19.5;135;Left;Yes;CM;8;62;74;83;83;36;47;56;86;86;66;58;1;0
178509;O. Giroud;32;193;92;France;Chelsea;82;17.5;140;Left;Yes;ST;18;46;81;71;72;42;79;91;65;83;44;48;1;0
179645;S. Kjær;30;191;84;Denmark;Sevilla FC;82;18;24;Right;Yes;CB;4;65;55;63;55;81;78;81;69;70;64;65;1;1
180403;Willian;30;175;78;Brazil;Chelsea;82;21;140;Right;Yes;RM;10;85;78;80;85;49;60;31;84;82;88;82;1;1
181786;V. Ćorluka;33;192;84;Croatia;Lokomotiv Moscow;82;10.5;1;Right;No;CB;14;58;49;65;67;81;82;83;60;73;49;65;0;1
184200;M. Arnautović;30;192;83;Austria;Shanghai SIPG FC;82;21.5;29;Right;Yes;ST;7;80;79;77;82;47;82;74;72;85;77;83;1;1
184941;A. Sánchez;30;169;62;Chile;Manchester United;82;21;150;Right;Yes;LM;7;81;78;77;85;44;73;68;78;84;83;79;1;1
184942;Giuliano;29;172;68;Brazil;Al Nassr;82;21.5;59;Right;No;CM;77;81;77;79;83;46;75;59;71;84;85;77;0;1
185103;A. Kolarov;33;187;81;Serbia;Roma;82;10;52;Left;Yes;LB;11;69;74;81;76;82;79;80;88;77;71;68;1;0
186627;M. Balotelli;28;189;88;Italy;Brescia;82;23;27;Right;Yes;ST;45;76;82;73;79;24;76;67;78;85;75;77;1;1
187754;Marlos;31;174;69;Ukraine;Shakhtar Donetsk;82;19.5;1;Left;No;RM;11;83;78;79;86;46;73;53;72;88;85;82;0;0
188803;Taison;31;172;64;Brazil;Shakhtar Donetsk;82;19.5;1;Right;No;CM;7;92;79;75;86;47;69;56;73;85;93;91;0;1
189068;B. Dost;30;196;89;Netherlands;Sporting CP;82;21.5;23;Right;No;ST;28;50;82;57;66;45;80;93;30;75;46;53;0;1
189125;G. Bonaventura;29;181;75;Italy;Milan;82;21.5;56;Right;No;CM;5;73;77;82;82;72;69;70;78;85;73;73;0;1
189505;Pedro;31;169;65;Spain;Chelsea;82;19.5;140;Right;Yes;RM;11;75;77;77;84;43;56;55;57;85;78;73;1;1
189805;L. de Jong;28;188;86;Netherlands;Sevilla FC;82;23;29;Right;No;ST;19;56;79;71;69;51;78;93;69;77;54;58;0;1
190813;S. El Shaarawy;26;178;72;Italy;Shanghai Greenland Shenhua FC;82;24;29;Right;Yes;LM;22;87;78;71;84;42;60;51;63;86;86;87;1;1
191740;Ander Herrera;29;182;73;Spain;Paris Saint-Germain;82;21.5;100;Right;Yes;CM;21;70;72;78;80;82;77;63;64;82;73;67;1;1
193348;X. Shaqiri;27;169;72;Switzerland;Liverpool;82;23;120;Left;Yes;RM;23;80;77;81;85;46;69;45;84;84;83;77;1;0
193525;Mário Fernandes;28;187;80;Russia;PFC CSKA Moscow;82;19;1;Right;No;RM;2;82;60;74;79;81;79;72;39;79;79;85;0;1
197655;S. Coates;28;196;92;Uruguay;Sporting CP;82;19.5;20;Right;Yes;CB;4;54;43;55;59;83;85;80;19;62;44;63;1;1
198951;C. Bakambu;28;182;74;DR Congo;Beijing Sinobo Guoan FC;82;23;34;Right;Yes;ST;17;90;81;72;80;35;76;71;54;82;90;90;1;1
202371;T. Meunier;27;191;90;Belgium;Paris Saint-Germain;82;20;87;Right;Yes;RB;12;79;75;77;75;78;84;75;56;82;74;83;1;1
202857;K. Bellarabi;29;184;81;Germany;Bayer 04 Leverkusen;82;21.5;89;Right;Yes;RM;38;92;76;74;85;34;71;48;58;84;92;92;1;1
207494;J. Lingard;26;175;62;England;Manchester United;82;24;135;Right;Yes;CM;14;80;78;76;83;58;72;67;68;84;82;79;1;1
208808;Q. Promes;27;174;72;Netherlands;Ajax;82;23;32;Right;No;LM;11;91;79;79;83;40;67;60;76;81;90;91;0;1
208830;J. Vardy;32;179;74;England;Leicester City;82;17.5;115;Right;Yes;ST;9;88;81;65;74;55;75;78;57;74;87;88;1;1
215333;D. Zapata;28;189;88;Colombia;Atalanta;82;23;80;Right;Yes;ST;91;71;81;56;76;37;83;83;62;81;70;72;1;1
216475;Morales;31;180;70;Spain;Levante UD;82;20;39;Right;Yes;ST;11;89;81;76;85;58;69;64;72;84;88;90;1;1
230168;Raphaelito Anjos;31;190;85;Brazil;Grêmio;82;14;32;Right;No;GK;1;;;;;;;11;18;21;41;42;0;1
230225;Juiano Mestres;35;181;82;Brazil;Cruzeiro;82;6.5;28;Right;No;CB;3;71;61;57;62;82;80;83;58;64;68;74;0;1
230258;Rosberto Dourado;31;175;70;Brazil;Atlético Mineiro;82;17;46;Right;No;CM;6;81;57;74;77;82;74;70;57;76;80;81;0;1
245309;E. Schetino;27;185;80;Uruguay;Uruguay;82;0;0;Right;No;CB;;80;43;56;65;83;76;83;49;72;83;78;0;1
245313;J. Sildero;27;177;75;Uruguay;Uruguay;82;0;0;Right;No;CM;;81;77;81;82;40;71;64;78;80;88;75;0;1
231478;L. Martínez;21;174;81;Argentina;Inter;81;27;61;Right;No;ST;10;81;77;68;82;40;83;82;33;82;81;81;0;1
234906;H. Aouar;21;175;70;France;Olympique Lyonnais;81;26;59;Right;No;CM;8;79;71;79;83;66;67;59;64;84;78;79;0;1
235569;T. Ndombele;22;181;76;France;Tottenham Hotspur;81;26;87;Right;No;CM;28;80;65;78;87;70;78;56;58;86;84;76;0;1
240130;Éder Militão;21;186;78;Brazil;Real Madrid;81;23;105;Right;No;CB;3;79;50;66;71;81;81;77;40;71;78;80;0;1
205659;A. Cragno;25;184;78;Italy;Cagliari;81;18;30;Right;No;GK;28;;;;;;;12;12;21;41;37;0;1
221363;D. van de Beek;22;184;74;Netherlands;Ajax;81;24.5;24;Right;No;CM;6;71;78;77;79;71;79;66;62;84;67;74;0;1
221660;V. Lindelöf;24;187;80;Sweden;Manchester United;81;22;97;Right;Yes;CB;2;74;50;72;72;82;78;79;59;76;72;76;1;1
222509;Dani Ceballos;22;179;70;Spain;Arsenal;81;24;82;Right;Yes;CM;8;69;67;79;84;68;68;41;63;85;72;66;1;1
226456;Pablo Fornals;23;178;67;Spain;West Ham United;81;24.5;82;Right;Yes;CM;18;67;76;79;80;71;68;50;70;82;69;65;1;1
208333;E. Can;25;184;82;Germany;Juventus;81;23;110;Right;Yes;CM;23;70;68;77;79;81;84;72;64;83;68;71;1;1
211688;Gayà;24;172;66;Spain;Valencia CF;81;21;35;Left;Yes;LB;14;85;61;77;80;75;69;52;49;81;83;87;1;0
236632;David Neres;22;175;66;Brazil;Ajax;81;24;26;Left;No;LM;7;87;73;73;87;36;65;45;52;86;88;87;0;0
210406;P. Zieliński;25;180;75;Poland;Napoli;81;22.5;71;Right;No;CM;20;81;72;81;84;70;61;52;65;85;80;82;0;1
215316;G. Rulli;27;189;84;Argentina;Montpellier HSC;81;16;32;Right;Yes;GK;1;;;;;;;12;20;15;54;48;1;1
199503;G. Xhaka;26;185;82;Switzerland;Arsenal;81;21.5;94;Left;Yes;CM;34;51;67;81;71;69;78;62;77;80;50;52;1;0
201400;Rafinha;26;174;71;Brazil;FC Barcelona;81;22;160;Left;Yes;CM;12;67;76;79;84;68;60;55;61;83;68;67;1;0
201455;G. Kondogbia;26;188;80;Central African Rep.;Valencia CF;81;21.5;45;Left;Yes;CM;6;69;73;76;79;78;88;75;56;82;65;73;1;0
204923;M. Sabitzer;25;177;77;Austria;RB Leipzig;81;22.5;59;Right;Yes;CM;7;74;80;76;80;57;77;56;72;81;75;73;1;1
205988;L. Shaw;23;181;75;England;Manchester United;81;20;97;Left;Yes;LB;23;82;54;75;80;80;78;75;58;80;81;83;1;0
207877;J. Martínez;26;170;69;Venezuela;Atlanta United;81;22.5;14;Right;Yes;ST;7;89;79;61;79;25;73;77;57;79;87;90;1;1
208135;A. Doucouré;26;184;76;France;Watford;81;20;73;Right;Yes;CM;16;69;74;73;77;79;82;66;42;80;65;72;1;1
226790;W. Ndidi;22;183;74;Nigeria;Leicester City;81;20.5;74;Right;Yes;CM;25;71;62;67;74;83;82;76;58;76;70;72;1;1
200316;T. Horn;26;192;90;Germany;1. FC Köln;81;15.5;28;Left;Yes;GK;1;;;;;;;14;15;22;45;51;1;0
204638;W. Orban;26;186;83;Hungary;RB Leipzig;81;19;57;Right;Yes;CB;4;52;37;52;56;82;80;86;32;59;51;53;1;1
206467;A. Plea;26;181;79;France;Borussia Mönchengladbach;81;22;41;Right;Yes;ST;14;76;81;76;78;39;74;73;74;79;76;76;1;1
207791;Y. Poulsen;25;193;78;Denmark;RB Leipzig;81;22;65;Right;Yes;ST;9;83;74;67;75;56;82;85;43;76;81;84;1;1
207807;R. Fraser;25;163;70;Scotland;Bournemouth;81;21.5;76;Right;Yes;LM;24;90;73;78;83;46;61;30;72;81;92;88;1;1
207862;M. Ginter;25;191;89;Germany;Borussia Mönchengladbach;81;19.5;33;Right;Yes;CB;28;62;58;69;65;82;77;85;42;72;54;69;1;1
209889;R. Guerreiro;25;170;71;Portugal;Borussia Dortmund;81;21.5;79;Left;Yes;LM;13;73;75;82;85;66;57;37;82;85;80;68;1;0
212814;João Mário;26;179;73;Portugal;Inter;81;21.5;74;Right;Yes;CM;15;69;69;80;83;64;67;55;67;85;71;68;1;1
213874;Thiago Mendes;27;177;80;Brazil;Olympique Lyonnais;81;19;73;Right;No;CM;12;78;70;78;79;77;74;59;77;81;73;82;0;1
216145;A. Izzo;27;183;78;Italy;Torino;81;18.5;51;Right;No;CB;5;68;33;48;65;83;75;81;26;66;69;67;0;1
216352;M. Brozović;26;181;68;Croatia;Inter;81;19.5;68;Right;Yes;CM;77;64;73;79;80;76;73;62;74;83;63;64;1;1
190544;A. Ljajić;27;182;74;Serbia;Beşiktaş JK;81;20.5;80;Right;No;CM;22;78;75;80;84;37;61;48;85;86;81;76;0;1
193165;J. Corona;26;173;62;Mexico;FC Porto;81;21;19;Right;Yes;RM;17;83;70;75;88;62;54;67;67;85;88;79;1;1
199575;Jordi Masip;30;180;76;Spain;Real Valladolid CF;81;14;21;Right;Yes;GK;1;;;;;;;13;20;25;65;65;1;1
204120;T. Vaclík;30;188;85;Czech Republic;Sevilla FC;81;14;18;Right;No;GK;1;;;;;;;19;16;20;36;37;0;1
206304;L. Milivojević;28;186;80;Serbia;Crystal Palace;81;17.5;66;Right;Yes;CM;4;55;67;76;67;78;84;75;81;76;53;56;1;1
208093;Gerard Moreno;27;180;77;Spain;Villarreal CF;81;21;45;Left;Yes;ST;7;76;79;66;78;45;69;80;56;80;75;77;1;0
223689;W. Weghorst;26;197;84;Netherlands;VfL Wolfsburg;81;21;62;Right;No;ST;9;63;80;59;69;39;83;87;37;78;57;68;0;1
20775;Quaresma;35;175;67;Portugal;Beşiktaş JK;81;8;59;Right;Yes;RM;7;77;73;82;86;24;63;41;71;86;77;77;1;1
112316;J. Mathieu;35;189;84;France;Sporting CP;81;5.5;13;Left;Yes;CB;22;68;64;73;62;83;81;80;79;62;65;70;1;0
138412;J. Milner;33;175;70;England;Liverpool;81;10.5;105;Right;Yes;CM;7;61;70;82;77;77;78;66;75;80;63;59;1;1
142707;L. López;36;174;72;Argentina;Racing Club;81;6.5;25;Right;Yes;ST;15;75;82;73;80;50;70;79;73;82;74;75;1;1
159145;B. Gomis;33;184;77;France;Al Hilal;81;11;56;Right;Yes;ST;18;70;82;66;75;36;74;84;62;79;69;70;1;1
162240;M. Dembélé;31;185;85;Belgium;Guangzhou R&F FC;81;15;23;Left;Yes;CM;8;73;68;77;87;77;80;70;55;88;72;73;1;0
162895;Cesc Fàbregas;32;179;77;Spain;AS Monaco;81;13.5;50;Right;Yes;CM;4;53;73;87;77;60;56;72;81;83;54;52;1;1
163489;A. Consigli;32;189;82;Italy;Sassuolo;81;11;48;Right;No;GK;47;;;;;;;10;15;23;48;34;0;1
165229;L. Koscielny;33;186;75;France;FC Girondins de Bordeaux;81;8.5;39;Right;Yes;CB;6;60;43;63;64;82;74;81;49;68;58;61;1;1
168530;Jardel;33;192;86;Brazil;SL Benfica;81;8.5;18;Right;No;CB;33;55;42;54;53;82;79;84;35;60;46;63;0;1
169195;Renato Augusto;31;186;86;Brazil;Beijing Sinobo Guoan FC;81;15;28;Right;No;CM;5;67;73;79;79;71;72;57;75;81;67;67;0;1
171791;José Fonte;35;187;81;Portugal;LOSC Lille;81;5.5;32;Right;Yes;CB;6;36;38;54;60;81;76;82;32;64;34;38;1;1
171897;A. Guardado;32;169;67;Mexico;Real Betis;81;13.5;32;Left;Yes;CM;18;68;68;81;82;72;68;55;81;85;71;66;1;0
